,Author,Quotes,Likes,Tags
684,Criss Jami,"“You can perhaps, in a number of circumstances, tell yourself that you can't have more than you have until you do better than you're doing, but by all means steer clear of its reverse, the creed of defeat, in saying that you can't do better than you're doing until you can have more than you have.”",8,"['action,', 'adversity,', 'better,', 'boost,', 'boost-your-self-esteem,', 'business,', 'circumstances,', 'confidence,', 'contentment,', 'creed,', 'defeat,', 'development,', 'discipline,', 'discouragement,', 'do,', 'empowerment,', 'encouragement,', 'failure,', 'hard-work,', 'have,', 'here-and-now,', 'inspirational,', 'loser,', 'money,', 'motivational,', 'negativity,', 'now,', 'now-is-the-time,', 'opportunity,', 'perseverance,', 'poor,', 'positivity,', 'poverty,', 'reverse,', 'rock-bottom,', 'self-esteem,', 'skill,', 'sports,', 'started-from-the-bottom,', 'success,', 'suffering,', 'victory,', 'winner,', 'work']"
685,Gordana Biernat,“A belief is simply a thought that seems true to YOU.”,8,"['beliefs,', 'change,', 'creation,', 'desires,', 'dreams,', 'focus,', 'frequency,', 'inspirational,', 'life,', 'motivational,', 'observe,', 'oneness,', 'reality,', 'strength,', 'success,', 'vibration']"
686,Stephen Richards,"“Jedi act with confidence, move with confidence, and breathe with confidence. Jedi possess a confident calmness in their looks, attitude and",7,"['confidence,', 'empowerment,', 'jedi,', 'motivational,', 'self-confidence,', 'self-help']"
687,AVA.,“hold company with yourself so sacred,7,"['alone,', 'empowering,', 'inspirational,', 'love,', 'motivational,', 'poems,', 'poetry,', 'prose,', 'qotd,', 'quotes,', 'sacred,', 'solitude,', 'wisdom']"
688,Gordana Biernat,"“We do not observe reality, we observe our REACTIONS to it.",7,"['change,', 'creation,', 'desires,', 'dreams,', 'focus,', 'frequency,', 'inspirational,', 'life,', 'motivational,', 'observe,', 'oneness,', 'reality,', 'strength,', 'vibration']"
689,Jazalyn,“In what world,7,"['hope,', 'inspirational,', 'life,', 'life-lessons,', 'love,', 'motivational,', 'poetry,', 'romance,', 'truth,', 'wisdom']"
690,Lorii Myers,"“The power behind taking responsibility for your actions lies in putting an end to negative thought patterns. You no longer dwell on what went wrong or focus on whom you are going to blame. You don't waste time building roadblocks to your success. Instead, you are set free and can now focus on succeeding.”",120,"['inspirational,', 'motivational,', 'personal-responsibility,', 'positive-thinking,', 'self-improvement,', 'success']"
691,Stephen Richards,“Positive belief in yourself will give you the energy needed to conquer the world and this belief is the power behind all creation.”,65,"['law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
692,Mary Shelley,“A mind of moderate capacity which closely pursues one study must infallibly arrive at great proficiency in that study.”,62,"['motivational,', 'study']"
693,Orison Swett Marden,“Believe with all your heart that you will do what you were made to do.”,53,"['inspirational,', 'motivational']"
694,Kelly A. Morgan,"“Changes are inevitable and not always controllable. What can be controlled is how you manage, react to and work through the change process.”",51,"['challenges,', 'change-management,', 'inspirational,', 'motivational']"
695,Steve  Pemberton,"“When a human lighthouse sees you in the midst of your storm, it points you toward safety and protection. In doing so, it also sends you and uncompromising message of belief: Yes, the situation is difficult, but you are not alone. I’m standing right here with you, and I know the way home.”",41,"['christian,', 'growth,', 'inspirational,', 'inspiring,', 'introspective,', 'memoir,', 'motivating,', 'motivational,', 'personal-development,', 'self-help']"
696,John Paul Warren,“A true dreamer is one who knows how to navigate in the dark”.”,36,"['central-chritian-church,', 'church,', 'conferences,', 'john-paul,', 'john-paul-warren,', 'leaders,', 'leadership,', 'motivational,', 'pastor-john-paul-warren,', 'pastor-john-warren,', 'pastors,', 'sozo,', 'sozo-life,', 'speakers,', 'voice-of-the-nations']"
697,Stephen Richards,"“Though money cannot acquire you happiness, it does not mean that both money and happiness cannot exist together.”",34,"['law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
698,Liza Wiemer,“Perseverance is the act of true role models and heroes.”,32,"['determination,', 'hard-work,', 'hero,', 'heroes,', 'inspiration,', 'motivational,', 'perseverance,', 'role-model,', 'role-models']"
699,Steve  Pemberton,"“When someone we know is afraid of judgment, we can provide a safe haven for their hopes by telling them first and foremost that we are proud of their efforts.”",30,"['christian,', 'growth,', 'inspirational,', 'inspiring,', 'introspective,', 'memoir,', 'motivating,', 'motivational,', 'personal-development,', 'self-help']"
700,Steve Maraboli,“You have had a dream for so many years. Let today be the day you make a plan for it. Just think about how much more likely you are to hit your target when you finally aim at it.”,28,"['action,', 'dreams,', 'goals,', 'motivational,', 'plans,', 'success,', 'target']"
701,Kevin Ngo,"“If you don't make the time to work on creating the life you want, you're eventually going to be forced to spend a LOT of time dealing with a life you don't want.”",28,"['inspirational,', 'inspirational-quotes,', 'life,', 'motivation,', 'motivational,', 'reality,', 'time']"
702,Jennifer DeLucy,"“How many of us stop short of success on purpose? How many of us sabotage our own happiness because failure, while miserable, is a fear we're familiar with? Success, however, dreams come true, are a whole new kind of terrifying, an entire new species of responsibilities and disillusions, requiring a new way to think, act and become. Why do we REALLY quit? Because it's hopeless? Or because it's possible...”",27,"['failure,', 'fear-of-failure,', 'fear-of-unknown,', 'giving-up,', 'inspirational,', 'motivational,', 'success,', 'successful-living']"
703,Stephen Richards,"“Winning is great, but if it's not enough then then you'll never have enough!”",25,"['cosmic,', 'cosmic-ordering,', 'law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-esteem,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
704,Stephen Richards,“Whatever belief we have actually stems from the thankfulness that we feel and this feeling further attracts more happy feelings towards us.”,24,"['law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
705,Lorii Myers,“Once you figure out what you want in life—expect nothing less.”,21,"['inspirational,', 'life,', 'make-it-happen,', 'motivational,', 'success']"
706,Ifeanyi Enoch Onuoha,"“When something poses as obstacle to you,surmount it and use it as a miracle to move on to greater height.”",20,"['anyaele-sam-chiyson,', 'conqueror,', 'ifeanyi-enoch-onuoha,', 'inspirational,', 'life,', 'living,', 'miracle,', 'motivational,', 'obstacle,', 'ogwo-david-emenike,', 'overcome,', 'overcomer,', 'winner']"
707,Steve Maraboli,"“Once you understand how powerful you are within, you exponentially increase the power and potentiality of everything outside of you.”",19,"['inspirational,', 'life,', 'motivational,', 'self-power,', 'success']"
708,Destiny Booze,"“The madder it makes you, the harder you need to laugh at it.”",18,"['anger,', 'emotions,', 'inspirational,', 'motivational']"
709,Stephen Richards,"“Your self-confidence is simply the part of your brain that tells you whether or not you should try something different or new or believe in yourself, and just as a Jedi truly believes that it is within their power to control their thoughts and stay in the Light, so can you.”",17,"['confidence,', 'empowerment,', 'jedi,', 'motivational,', 'self-confidence-image,', 'self-help']"
710,Steve Maraboli,“We can’t continuously be a society of well-wishers. We must take action to bring those wishes to fruition.”,14,"['action,', 'fruition,', 'motivational,', 'society,', 'success,', 'wishing']"
711,Steve Maraboli,"“Do the best you can, with what you can, while you can, and success in inevitable.”",13,"['do-your-best,', 'inspirational,', 'life,', 'motivational,', 'success']"
712,ياسر حارب,“أعْجَزُ الناس المتشائمون وأقلّهم حظاً أقلّهم أملا”,13,['motivational']
713,Brittany Burgunder,“Recovery is full of ups and downs.,13,"['eating-disorder-recovery,', 'eating-disorders,', 'inspirational-quotes,', 'life-lessons,', 'mental-health,', 'motivational,', 'recovery,', 'recovery-inspiration,', 'recovery-quotes,', 'setbacks']"
714,John Paul Warren,“One should measure their life by the faith they embrace and the relationships they cherish”,12,"['austin-texas,', 'central-christian-church,', 'john-paul-warren,', 'leadership,', 'motivational,', 'sozo-life,', 'spiritual,', 'the-refuge-austin,', 'voice-of-the-nations']"
715,Steve Maraboli,"“How would your life be different if...You could control the outcome of your day, your week, your year? Let today be the day...You embrace the truth that you DO have such control to label every event in your life, and create an agreement with reality that empowers you and propels you to greatness.”",12,"['agreement-with-reality,', 'control,', 'empowerment,', 'greatness,', 'inspirational,', 'label,', 'life,', 'motivational,', 'truth,', 'week,', 'year']"
716,Jolene Stockman,"“You’ve got one life, one shot, and all the power to make it happen. Get ready to dream big and live big. It’s all up to you. And it starts now.”",11,"['inspirational,', 'motivational']"
717,Steve Maraboli,"“Success is something you experience when you act accordingly. Success is not something you have, it’s something you do.”",10,"['action,', 'life,', 'motivational,', 'succeed,', 'success']"
718,ياسر حارب,“المبدعون لا يُبهروننا فقط ولكنهم يمنحوننا الأمل ويُجددون الطاقات المكبوتة بداخلنا فَهُم الشموع التي تُبدد الظلام ولا تلعنه”,10,['motivational']
719,Ogwo David Emenike,"“Like love, like talent, like any other virtue, like anything else in this life, happiness needs to be nurtured - this is the truth of the whole matter.”",9,"['happiness,', 'happy,', 'inspirational,', 'love,', 'motivational,', 'talent,', 'virtue']"
720,Steve Maraboli,“The world is my church. My actions are my prayer. My behavior is my creed.”,42,"['actions,', 'behavior,', 'church,', 'creed,', 'inspirational,', 'motivational,', 'prayer,', 'steve-maraboli,', 'world']"
721,John Paul Warren,“I have learned that the harder you fall…the higher you bounce!”,34,"['central-christian-church,', 'conferences,', 'crusades,', 'eeaders,', 'inspirational,', 'john-paul,', 'john-paul-warre,', 'leadership,', 'motivational,', 'pastor,', 'pastor-john-paul-warren,', 'pastor-john-warren,', 'pastors,', 'sozo,', 'sozo-life']"
722,Stephen Richards,“A barrier is a limitation only when you perceive it as one.”,34,"['law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
723,Steve Maraboli,"“Today, you have the opportunity to transcend from a disempowered mindset of existence to an empowered reality of purpose-driven living. Today is a new day that has been handed to you for shaping. You have the tools, now get out there and create a masterpiece.”",28,"['create,', 'disempowered,', 'existence,', 'inspirational,', 'living,', 'masterpiece,', 'mindset,', 'motivational,', 'opportunity,', 'purpose-driven,', 'reality,', 'shaping,', 'today,', 'tools,', 'transcend']"
724,J.R.R. Tolkien,"“A great dread fell on him, as if he was awaiting the pronouncement of some doom that he had long foreseen and vainly hoped might after all never be spoken. An overwhelming longing to rest and remain at peace by Bilbo's side in Rivendell filled all his heart. At last with an effort he spoke, and wondered to hear his own words, as if some other will was using his small voice.",26,"['frodo,', 'inspirational,', 'lord-of-the-rings,', 'middle-earth,', 'motivational,', 'tolkien,', 'vocation']"
