,Author,Quotes,Likes,Tags
1471,Jess C Scott,“Maybe you could be mine / or maybe we’ll be entwined / aimless in this sexless foreplay.”,409,"['body', 'boy', 'boyfriend', 'boys', 'cool', 'culture', 'desire', 'emotion', 'friendship', 'funny', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'poem', 'poems', 'poet', 'poetry', 'poetry-life', 'poets', 'reality', 'relationships', 'romance', 'self', 'sex', 'technology', 'truth', 'wisdom', 'young', 'youth']"
1472,Dorothy Parker,"“The best way to keep children at home is to make the home atmosphere pleasant, and let the air out of the tires.”",389,"['empty-nest', 'humor', 'motherhood', 'parenthood', 'parenting']"
1473,Jim Butcher,“The man once wrote:,368,"['anger', 'harry-dresden', 'humor', 'subtlety', 'tolkien']"
1474,George Carlin,“It's never just a game when you're winning.”,312,['humor']
1475,Marissa Meyer,"“She sighed, annoyed at her restlessness. “So,” she said, disrupting Wolf in another backward glance.",306,"['animals', 'fights', 'humor', 'pack']"
1476,Clarence Darrow,"“Every instinct that is found in any man is in all men. The strength of the emotion may not be so overpowering, the barriers against possession not so insurmountable, the urge to accomplish the desire less keen. With some, inhibitions and urges may be neutralized by other tendencies. But with every being the primal emotions are there. All men have an emotion to kill; when they strongly dislike some one they involuntarily wish he was dead. I have never killed any one, but I have read some obituary notices with great satisfaction.”",302,"['classic-insult', 'death', 'determinism', 'free-will', 'humor', 'instinct', 'personality', 'science', 'temperament', 'tendencies', 'urges']"
1477,Brandon Sanderson,"“Marsh: Our best efforts were never even a mild annoyance to the Lord Ruler.""",297,"['humor', 'personality']"
1478,Michael Thomas Ford,"“I didn't realize there was a ranking."" I said. ""Sadie frowned. ""What do you mean?"" ""A ranking,"" I said. ""You know, what's crazier than what."" ""Oh, sure there is,"" Sadie said. She sat back in her chair. ""First you have your generic depressives. They're a dime a dozen and usually pretty boring. Then you've got the bulimics and the anorexics. They're slightly more interesting, although usually they're just girls with nothing better to do. Then you start getting into the good stuff: the arsonists, the schizophrenics, the manic-depressives. You can never quite tell what those will do. And then you've got the junkies. They're completely tragic, because chances are they're just going to go right back on the stuff when they're out of here."" ""So junkies are at the top of the crazy chain,"" I said. Sadie shook her head. ""Uh-uh,"" she said. ""Suicides are."" I looked at her. ""Why?"" ""Anyone can be crazy,"" she answered. ""That's usually just because there's something screwed up in your wiring, you know? But suicide is a whole different thing. I mean, how much do you have to hate yourself to want to just wipe yourself out?”",285,"['anorexia', 'arsonist', 'arsonists', 'bulimia', 'crazy', 'depressed', 'depressives', 'drug', 'druggie', 'drugs', 'funny', 'humor', 'junkie', 'junkies', 'manic-depression', 'schizophrenia', 'schizophrenics', 'suicide']"
1479,Jennifer L. Armentrout,"“A few seconds after he stepped out into the hallway and closed the door behind him, there was a fleshly smack and then Andrew yelling, “Ouch. What in the hell was that for?” “Your timing sucks on an epic level,” Daemon shot back.”",277,"['daemon', 'humor']"
1480,A. Whitney Brown,"“I'm not a vegetarian because I love animals, I'm a vegetarian because I hate plants.”",274,['humor']
1481,Montaigne,"“Man is certainly stark mad; he cannot make a worm, and yet he will be making gods by dozens.”",274,"['gods', 'humor', 'madness', 'superstition']"
1482,Graham Parke,"“I'm very polite by nature, even the voices in my head let each other finish their sentences.”",272,"['humor', 'philosophy', 'weird']"
1483,Steven Wright,"“When everything is coming your way, you're in the wrong lane.”",262,"['absurd', 'humor']"
1484,Terry Pratchett,“Gods don't like people not doing much work. People who aren't busy all the time might start to think.”,254,"['humor', 'religion']"
1485,Jeaniene Frost,"“Bones has always been smart,"" I muttered. ""His intelligence was just camouflaged under a mountain of p**sy.""",253,"['bones', 'cat', 'humor']"
1486,Steven Wright,“There is a fine line between fishing and just standing on the shore like an idiot.”,250,"['fishing', 'humor']"
1487,E. V. Lucas,“I have noticed that the people who are late are often so much jollier than the people who have to wait for them.”,249,"['humor', 'humorous', 'late', 'tardy', 'waiting']"
1488,Christopher Hitchens,"“Thus, though I dislike to differ with such a great man,",245,"['existence', 'humor', 'invention', 'inventions', 'no-remorse', 'problem', 'voltaire']"
1489,Jim Butcher,"“Da. This is going very well already.""",242,"['friendship', 'harry-dresden', 'humor', 'karrin-murphy', 'leanansidhe', 'molly-carpenter', 'mouse', 'sanya', 'thomas-raith']"
1490,Chris Colfer,"“High School. Society’s bright idea to put all their aggressive, naive youth into one environment to torment and emotionally scar each other for life.”",241,"['high-school', 'humor', 'sarcasm']"
1491,Ernest Cline,“You're probably wondering what's going to happen to you. That's easy. The same thing is going to happen to you that has happened to every other human being who has ever lived. You're going to die. We all die. That's just how it is.”,237,"['death', 'humor']"
1492,J. K. Rowling,"“Wild!"" Ron said, twiddling the replay knob on the side. ""I can make that old bloke down there pick his nose again... and again... and again...”",236,"['disgusting', 'harry-potter', 'humor', 'ron-weasley']"
1493,Rick Riordan,"“Unless you stop him. Perhaps next we meet.""",236,"['humor', 'romance']"
1494,Rick Riordan,"“Holy mother!""",235,"['greece', 'humor']"
1495,Kristin Cashore,"“Katsa and Po were trying to drown each other and, judging from their hoots of laughter, enjoying it immensely.”",235,"['bitterblue', 'humor', 'katsa', 'po']"
1496,J.K. Rowling,"“Even if I could, I wouldn't. Scars can come in handy. I have one myself above my left knee that is a perfect map of the London Underground.”",234,"['dumbledore', 'humor']"
1497,Rick Riordan,"“Felix believed that the answer to every problem involved penguins; but it wasn't fair to birds, and I was getting tired of teleporting them back home. Somewhere in Antarctica, a whole flock of Magellanic penguins were undergoing psychotherapy.”",234,"['carter-kane', 'humor', 'kane-chronicles']"
1498,Dora J. Arod,“My love is meatloaf flavored. I just wish my meatloaf was also meatloaf flavored.”,62,"['absurd', 'desire', 'flavor', 'food', 'funny', 'humor', 'love', 'love-quotes', 'meatloaf', 'wish', 'word-junkies']"
1499,Dark Jar Tin Zoo,"“If I could bronze my love, it’d be worthy of a silver medal. ”",37,"['bronze', 'funny', 'humor', 'love', 'medal', 'silver-medal', 'value', 'word-junkies', 'worth', 'worthy']"
1500,Lauren Conrad,“Boys are like purses. You're always gonna have that one boy that you're always comfortable with and you know you'll always kind of like. That's your purse that you wear everywhere. Then you have that gorgeous bag that you want everyone to see you with but the gorgeous bag is usually an asshole or costs a lot of money. Then you have those other purses that you really like but you really don't want to be seen with”,346,"['celebrities', 'humor']"
1501,Lemony Snicket,"“There is nothing particularly wrong with salmon, of course, but like caramel candy, strawberry yogurt, or liquid carpet cleaner, if you eat too much of it you are not going to enjoy your meal.”",307,['humor']
1502,Maggie Stiefvater,"“Sensitive,"" I tried.",298,"['connotations', 'humor', 'word-association']"
1503,Dale Carnegie,"“It isn't what you have, or who you are, or where you are, or what you are doing that makes you happy or unhappy. It is what you think about.”",282,"['happiness', 'humor', 'philosophy', 'thought']"
1504,Bill Watterson,“Hobbes: Jump! Jump! Jump! I win!,275,"['bad-sport', 'calvin', 'hobbes', 'humor']"
1505,Stephenie Meyer,"“I am not really breaking any rules. Charlie said I could never take another step through the door again... I came in through the window... Still, the intent was clear,"" said Edward.”",272,"['bella', 'edward', 'humor', 'rules']"
1506,Will Rogers,“Everything is funny as long as it is happening to somebody else.”,269,"['funny', 'humor', 'mean']"
1507,Charlaine Harris,"“Eric moved the broom experimentally and made an attempt to sweep the glass into the pan while it lay in the middle of the floor. Of course, the pan slid away. Eric scowled.",267,"['cleaning', 'humor', 'vampires']"
1508,Jeaniene Frost,“You! You tricked me! I never want to see you or that bottle of liquid arsenic again!”,267,"['bones-and-cat', 'hilarious', 'humor']"
1509,Kurt Vonnegut Jr.,"“Sometimes I think it is a great mistake to have matter that can think and feel. It complains so. By the same token, though, I suppose that boulders and mountains and moons could be accused of being a little too phlegmatic.”",257,"['humor', 'thinking']"
1510,P.G. Wodehouse ,"“Mike nodded. A sombre nod. The nod Napoleon might have given if somebody had met him in 1812 and said, ""So, you're back from Moscow, eh?”",253,"['humor', 'misfortune', 'sombre-mood']"
1511,Dorothy Parker,“Men,253,"['dorothy-parker', 'humor', 'men', 'poetry']"
1512,Iris Murdoch,“Writing is like getting married. One should never commit oneself until one is amazed at one's luck.”,252,"['humor', 'writing']"
1513,W. Somerset Maugham,“It is one of the defects of my character that I cannot altogether dislike anyone who makes me laugh.”,251,['humor']
1514,Blaise Pascal,"“I made this [letter] very long, because I did not have the leisure to make it shorter.”",249,"['humor', 'letter']"
1515,A.A. Milne,"“No brain at all, some of them [people], only grey fluff that's blown into their heads by mistake, and they don't Think.”",249,"['brain', 'eeyore', 'humor', 'thinking', 'thoughts', 'winnie-the-pooh']"
1516,Mark Twain,“When red-headed people are above a certain social grade their hair is auburn.”,246,"['class', 'elitism', 'humor', 'redheads']"
1517,Cassandra Clare,"“Charlotte, darling, Henry said to his wife, who was staring at im in gape-mouthed horror. Jassamine, beside her, was wided eyed. Sorry im late. You know, i think i might nearly have the sensor working-",243,"['charlotte-branwell', 'henry-branwell', 'humor', 'will-herondale']"
1518,Carl Sagan,"“It's a lazy Saturday afternoon, there's a couple lying naked in bed reading Encyclopediea Brittannica to each other, and arguing about whether the Andromeda Galaxy is more 'numinous' than the Ressurection. Do they know how to have a good time, or don't they?”",240,"['humor', 'nerds', 'religion', 'science']"
1519,Thomas Cathcart Daniel Klein,"“Holmes and Watson are on a camping trip. In the middle of the night Holmes wakes up and gives Dr. Watson a nudge. ""Watson"" he says, ""look up in the sky and tell me what you see.""",236,"['humor', 'plato-and-platypus', 'sherlock', 'sherlock-holmes']"
1520,P.G. Wodehouse,"“I am not always good and noble. I am the hero of this story, but I have my off moments.”",234,"['hero', 'humor', 'imperfect']"
