,Author,Quotes,Likes,Tags
1133,أبو يعرب المرزوقي,“فكرة الحداثة والعلمانية والتنوير فكرة متأخرة عن الثورة العلمية بقرنيين على الأقل وهي نتيجة الثورة العلمية ومعلولهاوليست شرطها وعلتها”,24,"['epistemology', 'hermeneutics', 'intellectual', 'literature', 'mind', 'philosophy', 'religion']"
1134,Gottfried Wilhelm Leibniz,“Nothing is necessitated whose opposite is possible.”,22,"['logic', 'metaphysics', 'philosophy']"
1135,Graham Parke,"“Mathematicians finally developed a financial model to accurately compare apples and oranges. Any two kinds of fruit can be compared, although guavas still cause minor rounding errors.”",21,"['humor', 'philosophy']"
1136,Debasish Mridha,"“If you think life is magical or life is hard, either way you are right. Your thoughts are the source of reality.”",21,"['debasish', 'hard', 'life', 'magical', 'mridha', 'philosophy', 'reality', 'thoughts']"
1137,Marcus Aurelius,"“40. The gods either have power or they have not. If they have not, why pray to them? If they have, then instead of praying to be granted or spared such-and-such a thing, why not rather pray to be delivered from dreading it, or lusting for it, or grieving over it? Clearly, if they can help a man at all, they can help him in this way. You will say, perhaps, ‘But all that is something they have put in my own power.’ Then surely it were better to use your power and be a free man, than to hanker like a slave and a beggar for something that is not in your power. Besides, who told you the gods never lend their aid even towards things that do lie in our own power? Begin praying in this way, and you will see. Where another man prays ‘Grant that I may possess this woman,’ let your own prayer be, ‘Grant that I may not lust to possess her.’ Where he prays, ‘Grant me to be rid of such-and-such a one,’ you pray, ‘Take from me my desire to be rid of him.’ Where he begs, ‘Spare me the loss of my precious child,’ beg rather to be delivered from the terror of losing him. In short, give your petitions a turn in this direction, and see what comes.”",19,"['marcus-aurelius', 'meditations', 'philosophy', 'stoicism']"
1138,Kannadasan,“ஒன்றே சொல்வார் ஒன்றே செய்வார்,18,"['faith', 'god', 'life', 'philosophy', 'song-lyrics', 'tamil']"
1139,David Pearce,“I predict we will abolish suffering throughout the living world. Our descendants will be animated by gradients of genetically pre-programmed well-being that are orders of magnitude richer than today's peak experiences.”,17,"['biology', 'ethics', 'experience', 'genetic-engineering', 'hedonism', 'hedonistic-imperative', 'philosophy', 'science', 'suffering']"
1140,G.K. Chesterton,"“Science must not impose any philosophy, any more than the telephone must tell us what to say.”",92,"['impose', 'philosophy', 'science', 'telephone']"
1141,Paulo Coelho,"“You don't seem mad at all,' she said.",62,"['depression', 'expectations', 'life', 'madness', 'philosophy', 'thoughts']"
1142,Mark Doty,"“Love, I think, is a gateway to the world, not an escape from it.”",60,"['feelings', 'life', 'living', 'love', 'philosophy']"
1143,Erica Jong,“the body is wiser than its inhabitants. the body is the soul. the body is god’s messenger.”,35,"['body', 'god', 'health', 'mind', 'philosophy', 'religion']"
1144,The Philosopher Hakim Orod Bozorg Khorasani,"“Without freedom, culture will burn.”",28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1145,The Philosopher Hakim Orod Bozorg Khorasani,"“Human history has shown that if we do not demand freedom, no one will give it to us.”",28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1146,The Philosopher Hakim Orod Bozorg Khorasani,“Be free-spirited. We can have our own point of view. We can even agree with each other's opposing views!”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1147,The Philosopher Hakim Orod Bozorg Khorasani,“Democracy is meaningless without free media.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1148,The Philosopher Hakim Orod Bozorg Khorasani,“Only democracy will enhance the social knowledge of the people.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1149,The Philosopher Hakim Orod Bozorg Khorasani,"“The bedrock of public opinion is like the sea, politicians know that no building on this sea will be sustainable, unless it associates itself with its waves over time ... Democracy has been able to respond appropriately to this need of public opinion.”",28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1150,The Philosopher Hakim Orod Bozorg Khorasani,“Proper and constructive elections are the first medicine for a country's pain.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1151,The Philosopher Hakim Orod Bozorg Khorasani,“Free elections are not the enemy of any popular belief.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1152,The Philosopher Hakim Orod Bozorg Khorasani,“Free elections are the only way to perpetuate a political dynasty.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1153,The Philosopher Hakim Orod Bozorg Khorasani,“Elections are not a place for jugglery of bureaucrats.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1154,The Philosopher Hakim Orod Bozorg Khorasani,“Election humiliators are fundamentally hostile to it.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1155,The Philosopher Hakim Orod Bozorg Khorasani,“People who despise good elections and those who knowingly become actors in wrong elections have both turned their backs on their homeland.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1156,The Philosopher Hakim Orod Bozorg Khorasani,“Political parties should nominate candidates who will not embarrass them in the future.”,28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1157,The Philosopher Hakim Orod Bozorg Khorasani,"“In a country where there are no popular political parties and groups, elections are becoming more and more dirty.”",28,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1158,Owen Barfield,"“Imagination is not, as some poets have thought, simply synonymous with good. It may be either good or evil. As long as art remained primarily mimetic, the evil which imagination could do was limited by nature. Again, as long as it was treated as an amusement, the evil which it could do was limited in scope. But in an age when the connection between imagination and figuration is beginning to be dimly realized, when the fact of the directionally creator relation is beginning to break through into consciousness, both the good and the evil latent in the working of imagination begin to appear unlimited. We have seen in the Romantic movement an instance of the way in which the making of images may react upon the collective representations. It is a fairly rudimentary instance, but even so it has already gone beyond the dreams and responses of a leisured few. The economic and social structure of Switzerland is noticeably affected by its tourist industry, and that is due only in part to increased facilities of travel. It is due not less to the condition that (whatever may be said about their ‘particles’) the mountains which twentieth-century man sees are not the mountains which eighteenth-century man saw.",27,"['art', 'philosophy', 'technology']"
1159,The Philosopher Hakim Orod Bozorg Khorasani,“True and freedom-loving youth are the glory of human resurrections.”,27,"['mindsetmatters', 'orodbozorg', 'orodism', 'orodismphilosophy', 'philosophy', 'positivethought', 'quotes', 'wisdom', 'wordsofpower', 'wordsofwisdom']"
1160,The Philosopher Hakim Orod Bozorg Khorasani,"“Homeland belongs to all people of a country, with any color, race and language ...”",27,"['mindsetmatters', 'orodbozorg', 'orodism', 'orodismphilosophy', 'philosophy', 'positivethought', 'quotes', 'wisdom', 'wordsofpower', 'wordsofwisdom']"
1161,The Philosopher Hakim Orod Bozorg Khorasani,“Pure patriots are those who sacrifice and strive for the prosperity and freedom of the homeland.”,27,"['mindsetmatters', 'orodbozorg', 'orodism', 'orodismphilosophy', 'philosophy', 'positivethought', 'quotes', 'wisdom', 'wordsofpower', 'wordsofwisdom']"
1162,The Philosopher Hakim Orod Bozorg Khorasani,“Freedom must be the greatest public demand.”,27,"['mindsetmatters', 'orodbozorg', 'orodism', 'orodismphilosophy', 'philosophy', 'positivethought', 'quotes', 'wisdom', 'wordsofpower', 'wordsofwisdom']"
1163,The Philosopher Hakim Orod Bozorg Khorasani,“May the land be free from the existence of dictators and anti-libertarians.”,27,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1164,The Philosopher Hakim Orod Bozorg Khorasani,“The land is developing with self-sacrificing and freedom-loving people.”,27,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1165,The Philosopher Hakim Orod Bozorg Khorasani,“The fearlessness of the herd is in the shepherd's awakening.”,27,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1166,The Philosopher Hakim Orod Bozorg Khorasani,“Democracy is a wise and life-giving matter.”,27,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1167,The Philosopher Hakim Orod Bozorg Khorasani,“Democracy without free political parties is nothing but fantasy.”,27,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
1168,The Philosopher Hakim Orod Bozorg Khorasani,“Ignorant people submit to a kingdom that has inherited power. Remember that democracy always seeks the superior idea of governing affairs.”,27,"['hakimorodbozorg', 'meaning', 'orodbozorg', 'orodist', 'philosophical', 'philosophy', 'succeed', 'thephilosopherhakimorodbozorg', 'wisdom', 'wisequotes']"
